频道,节目名称,录制状态,频道ID,SPID,节目开始时间,节目结束时间
游戏风云,休闲街区:量子破碎3 20160427,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 02:15:00,2016-04-28 02:45:00,0
游戏风云,休闲街区:量子破碎3 20160427,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 12:15:00,2016-04-28 12:45:00,0
游戏风云,英雄联盟2015全球总决赛DAY4风云赛场2533E,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 03:00:00,2016-04-28 03:48:00,0
游戏风云,英雄联盟2015全球总决赛DAY5风云赛场2534A,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 00:01:00,2016-04-28 00:49:00,0
游戏风云,英雄联盟2015全球总决赛DAY5风云赛场2534B,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 00:49:00,2016-04-28 02:00:00,0
游戏风云,英雄联盟2015全球总决赛DAY5风云赛场2534E,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 11:08:00,2016-04-28 12:00:00,0
游戏风云,游戏大厅4.28,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 18:15:00,2016-04-28 18:30:00,0
游戏风云,游戏大厅:NBA范特西3 20160401,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 22:38:00,2016-04-28 22:53:00,0
游戏风云,游戏大厅:弹弹堂 挑战波咕大魔王20160427,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 02:45:00,2016-04-28 03:00:00,0
游戏风云,游戏大厅:弹弹堂 挑战波咕大魔王20160427,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 12:45:00,2016-04-28 13:00:00,0
游戏风云,游戏大厅:无双战纪1 20160201,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 17:56:00,2016-04-28 18:15:00,0
游戏风云,游戏风云,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 00:00:00,2016-04-28 00:01:00,0
游戏风云,战舰世界20160428,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 18:45:00,2016-04-28 19:15:00,0
游戏风云,战舰世界20160428,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 23:15:00,2016-04-28 23:45:00,0
游戏风云,直播血库的沙盒战场,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 19:15:00,2016-04-28 20:15:00,0
游戏风云,直播血库的沙盒战场,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 20:15:00,2016-04-28 21:15:00,0
游戏风云,直播血库的沙盒战场,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225478/00000000010t.smil,350000000002,2016-04-28 21:15:00,2016-04-28 22:00:00,0
游戏风云HD,风云赛场:2015暴雪嘉年华,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 03:48:00,2016-04-28 04:21:00,0
游戏风云HD,风云赛场:2015暴雪嘉年华,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 04:21:00,2016-04-28 05:15:00,0
游戏风云HD,风云赛场:2015暴雪嘉年华,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 22:00:00,2016-04-28 22:38:00,0
游戏风云HD,风云赛场:2015黄金联赛风暴英雄,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 07:27:00,2016-04-28 09:04:00,0
游戏风云HD,风云赛场:2015黄金联赛风暴英雄,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 09:04:00,2016-04-28 10:44:00,0
游戏风云HD,风云赛场:2015黄金联赛风暴英雄,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 10:44:00,2016-04-28 11:08:00,0
游戏风云HD,风云赛场:2015黄金联赛风暴英雄,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 15:33:00,2016-04-28 16:50:00,0
游戏风云HD,风云赛场:2015黄金联赛风暴英雄,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 16:50:00,2016-04-28 17:56:00,0
游戏风云HD,风云赛场:2015黄金联赛星际争霸2,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 05:15:00,2016-04-28 06:16:00,0
游戏风云HD,风云赛场:2015黄金联赛星际争霸2,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 06:16:00,2016-04-28 07:27:00,0
游戏风云HD,风云赛场:2015黄金联赛星际争霸2,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 13:00:00,2016-04-28 14:21:00,0
游戏风云HD,风云赛场:2015黄金联赛星际争霸2,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 14:21:00,2016-04-28 15:33:00,0
游戏风云HD,风云赛场:2016皇室战争第一周,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 22:38:00,2016-04-28 23:00:00,0
游戏风云HD,每日游报,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 02:00:00,2016-04-28 02:15:00,0
游戏风云HD,每日游报,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 12:00:00,2016-04-28 12:15:00,0
游戏风云HD,每日游报,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 18:30:00,2016-04-28 18:45:00,0
游戏风云HD,每日游报,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 23:00:00,2016-04-28 23:15:00,0
游戏风云HD,休闲街区:量子破碎(3),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 02:15:00,2016-04-28 02:45:00,0
游戏风云HD,休闲街区:量子破碎(3),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 12:15:00,2016-04-28 12:45:00,0
游戏风云HD,血库的沙盒战场,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 19:15:00,2016-04-28 20:15:00,0
游戏风云HD,血库的沙盒战场,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 20:15:00,2016-04-28 21:15:00,0
游戏风云HD,血库的沙盒战场,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 21:15:00,2016-04-28 22:00:00,0
游戏风云HD,英雄联盟2015全球总决赛DAY4,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 03:00:00,2016-04-28 03:48:00,0
游戏风云HD,英雄联盟2015全球总决赛DAY5,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 00:01:00,2016-04-28 00:49:00,0
游戏风云HD,英雄联盟2015全球总决赛DAY5,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 00:49:00,2016-04-28 02:00:00,0
游戏风云HD,英雄联盟2015全球总决赛DAY5,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 11:08:00,2016-04-28 12:00:00,0
游戏风云HD,游戏大厅:弹弹堂-挑战波咕大魔王,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 00:00:00,2016-04-28 00:01:00,0
游戏风云HD,游戏大厅:弹弹堂-挑战波咕大魔王,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 02:45:00,2016-04-28 03:00:00,0
游戏风云HD,游戏大厅:弹弹堂-挑战波咕大魔王,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 12:45:00,2016-04-28 13:00:00,0
游戏风云HD,游戏大厅:弹弹堂-挑战部落首领,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 18:15:00,2016-04-28 18:30:00,0
游戏风云HD,游戏大厅:无双战纪(1),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 17:56:00,2016-04-28 18:15:00,0
游戏风云HD,战舰世界,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 18:45:00,2016-04-28 19:15:00,0
游戏风云HD,战舰世界,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226248/10000100000000060000000001005956_0.smil,350000000002,2016-04-28 23:15:00,2016-04-28 23:45:00,0
娱乐频道,陈蓉朋友圈458,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 10:52:00,2016-04-28 11:57:00,0
娱乐频道,嘎讪胡2306,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 02:59:00,2016-04-28 03:50:00,0
娱乐频道,嘎讪胡2307,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 08:01:00,2016-04-28 08:58:00,0
娱乐频道,嘎讪胡2307,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 14:34:00,2016-04-28 15:31:00,0
娱乐频道,嘎讪胡2308,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 18:57:00,2016-04-28 19:55:00,0
娱乐频道,嘎讪胡2308,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 22:27:00,2016-04-28 23:24:00,0
娱乐频道,嘎讪胡上海滩82,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 03:50:00,2016-04-28 04:14:00,0
娱乐频道,嘎讪胡上海滩83,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 08:58:00,2016-04-28 09:25:00,0
娱乐频道,嘎讪胡上海滩83,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 15:31:00,2016-04-28 16:06:00,0
娱乐频道,嘎讪胡上海滩84,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 19:55:00,2016-04-28 20:27:00,0
娱乐频道,嘎讪胡上海滩84,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 23:24:00,2016-04-28 23:52:00,0
娱乐频道,欢乐星期二,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 05:06:00,2016-04-28 06:00:00,0
娱乐频道,欢乐星期二,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 16:06:00,2016-04-28 17:00:00,0
娱乐频道,明星听诊会411,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 20:27:00,2016-04-28 21:27:00,0
娱乐频道,淘最上海1614,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 02:35:00,2016-04-28 02:59:00,0
娱乐频道,淘最上海1616,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 17:30:00,2016-04-28 17:57:00,0
娱乐频道,我们退休啦257,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 09:25:00,2016-04-28 09:52:00,0
娱乐频道,我们退休啦257,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 14:04:00,2016-04-28 14:34:00,0
娱乐频道,我们退休啦258,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 17:00:00,2016-04-28 17:30:00,0
娱乐频道,新老娘舅2919,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 04:14:00,2016-04-28 05:06:00,0
娱乐频道,新老娘舅2920,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 00:44:00,2016-04-28 01:35:00,0
娱乐频道,新老娘舅2920,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 06:00:00,2016-04-28 06:58:00,0
娱乐频道,新老娘舅2920,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 09:52:00,2016-04-28 10:52:00,0
娱乐频道,新老娘舅2920,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 13:04:00,2016-04-28 14:04:00,0
娱乐频道,新老娘舅2921,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 17:57:00,2016-04-28 18:57:00,0
娱乐频道,新娱乐在线20160427,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 01:35:00,2016-04-28 02:35:00,0
娱乐频道,新娱乐在线20160427,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 06:58:00,2016-04-28 08:01:00,0
娱乐频道,新娱乐在线20160427,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 11:57:00,2016-04-28 13:04:00,0
娱乐频道,新娱乐在线20160428,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 21:27:00,2016-04-28 22:27:00,0
娱乐频道,娱乐频道,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225523/000000000147.smil,350000000002,2016-04-28 00:00:00,2016-04-28 00:44:00,0
娱乐频道-2.5M,陈蓉朋友圈458,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 10:52:00,2016-04-28 11:57:00,0
娱乐频道-2.5M,嘎讪胡2306,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 02:59:00,2016-04-28 03:50:00,0
娱乐频道-2.5M,嘎讪胡2307,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 08:01:00,2016-04-28 08:58:00,0
娱乐频道-2.5M,嘎讪胡2307,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 14:34:00,2016-04-28 15:31:00,0
娱乐频道-2.5M,嘎讪胡2308,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 18:57:00,2016-04-28 19:55:00,0
娱乐频道-2.5M,嘎讪胡2308,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 22:27:00,2016-04-28 23:24:00,0
娱乐频道-2.5M,嘎讪胡上海滩82,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 03:50:00,2016-04-28 04:14:00,0
娱乐频道-2.5M,嘎讪胡上海滩83,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 08:58:00,2016-04-28 09:25:00,0
娱乐频道-2.5M,嘎讪胡上海滩83,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 15:31:00,2016-04-28 16:06:00,0
娱乐频道-2.5M,嘎讪胡上海滩84,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 19:55:00,2016-04-28 20:27:00,0
娱乐频道-2.5M,嘎讪胡上海滩84,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 23:24:00,2016-04-28 23:52:00,0
娱乐频道-2.5M,欢乐星期二,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 05:06:00,2016-04-28 06:00:00,0
娱乐频道-2.5M,欢乐星期二,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 16:06:00,2016-04-28 17:00:00,0
娱乐频道-2.5M,明星听诊会411,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 20:27:00,2016-04-28 21:27:00,0
娱乐频道-2.5M,淘最上海1614,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 02:35:00,2016-04-28 02:59:00,0
娱乐频道-2.5M,淘最上海1616,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 17:30:00,2016-04-28 17:57:00,0
娱乐频道-2.5M,我们退休啦257,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 09:25:00,2016-04-28 09:52:00,0
娱乐频道-2.5M,我们退休啦257,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 14:04:00,2016-04-28 14:34:00,0
娱乐频道-2.5M,我们退休啦258,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 17:00:00,2016-04-28 17:30:00,0
娱乐频道-2.5M,新老娘舅2919,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 04:14:00,2016-04-28 05:06:00,0
娱乐频道-2.5M,新老娘舅2920,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 00:44:00,2016-04-28 01:35:00,0
娱乐频道-2.5M,新老娘舅2920,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 06:00:00,2016-04-28 06:58:00,0
娱乐频道-2.5M,新老娘舅2920,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 09:52:00,2016-04-28 10:52:00,0
娱乐频道-2.5M,新老娘舅2920,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 13:04:00,2016-04-28 14:04:00,0
娱乐频道-2.5M,新老娘舅2921,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 17:57:00,2016-04-28 18:57:00,0
娱乐频道-2.5M,新娱乐在线20160427,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 01:35:00,2016-04-28 02:35:00,0
娱乐频道-2.5M,新娱乐在线20160427,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 06:58:00,2016-04-28 08:01:00,0
娱乐频道-2.5M,新娱乐在线20160427,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 11:57:00,2016-04-28 13:04:00,0
娱乐频道-2.5M,新娱乐在线20160428,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 21:27:00,2016-04-28 22:27:00,0
娱乐频道-2.5M,娱乐频道,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226091/00000100000000060000000000007690_0.smil,350000000002,2016-04-28 00:00:00,2016-04-28 00:44:00,0
娱乐频道HD,陈蓉朋友圈458,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 10:52:00,2016-04-28 11:57:00,0
娱乐频道HD,嘎讪胡2306,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 02:59:00,2016-04-28 03:50:00,0
娱乐频道HD,嘎讪胡2307,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 08:01:00,2016-04-28 08:58:00,0
娱乐频道HD,嘎讪胡2307,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 14:34:00,2016-04-28 15:31:00,0
娱乐频道HD,嘎讪胡2308,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 18:57:00,2016-04-28 19:55:00,0
娱乐频道HD,嘎讪胡2308,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 22:27:00,2016-04-28 23:24:00,0
娱乐频道HD,嘎讪胡上海滩82,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 03:50:00,2016-04-28 04:14:00,0
娱乐频道HD,嘎讪胡上海滩83,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 08:58:00,2016-04-28 09:25:00,0
娱乐频道HD,嘎讪胡上海滩83,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 15:31:00,2016-04-28 16:06:00,0
娱乐频道HD,嘎讪胡上海滩84,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 19:55:00,2016-04-28 20:27:00,0
娱乐频道HD,嘎讪胡上海滩84,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 23:24:00,2016-04-28 23:52:00,0
娱乐频道HD,欢乐星期二,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 05:06:00,2016-04-28 06:00:00,0
娱乐频道HD,欢乐星期二,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 16:06:00,2016-04-28 17:00:00,0
娱乐频道HD,明星听诊会411,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 20:27:00,2016-04-28 21:27:00,0
娱乐频道HD,淘最上海1614,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 02:35:00,2016-04-28 02:59:00,0
娱乐频道HD,淘最上海1616,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 17:30:00,2016-04-28 17:57:00,0
娱乐频道HD,我们退休啦257,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 09:25:00,2016-04-28 09:52:00,0
娱乐频道HD,我们退休啦257,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 14:04:00,2016-04-28 14:34:00,0
娱乐频道HD,我们退休啦258,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226219/10000100000000060000000000522063_0.smil,350000000002,2016-04-28 17:00:00,2016-04-28 17:30:00,0
